candidate_id;name;former_names;name_key;name_key_compact;name_key_without_prefix;eni;imo;year_built;length_m;width_m;passengers;operator;home_port;flag;flag_text;article_url;source_revision_id
CAN-81D49E9EEC5D;Viking Ingvar;Narkom Pakhomov;viking ingvar;vikingingvar;viking ingvar;;;1990;129.1;16.7;210;Viking River Cruises;Sankt Petersburg;;Sowjetunion → Russland;;268617530
CAN-43B52749383F;Viking Ingvi;;viking ingvi;vikingingvi;viking ingvi;07001973;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Ingvi;268617530
CAN-7A69B5832B5F;Viking Jarl;;viking jarl;vikingjarl;viking jarl;07001970;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Jarl;268617530
CAN-CF4BD7CC4446;Viking Kadlin;;viking kadlin;vikingkadlin;viking kadlin;07002035;;2016;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Kadlin;268617530
CAN-85B7B43DEBF7;Viking Kara;;viking kara;vikingkara;viking kara;07002000;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Kara;268617530
CAN-15BED7E5A638;Viking Kvasir;;viking kvasir;vikingkvasir;viking kvasir;07001991;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Kvasir;268617530
CAN-314CD120DC3F;Viking Legend;;viking legend;vikinglegend;viking legend;07001911;;2009;134.9;11.4;189;Viking River Cruises;Basel;CH;Schweiz;;268617530
CAN-EDAF96A794A7;Viking Lif;;viking lif;vikinglif;viking lif;07001983;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Lif;268617530
CAN-6B1EE3503777;Viking Lofn;;viking lofn;vikinglofn;viking lofn;07002020;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Lofn;268617530
CAN-A0A818936C0E;Viking Magni;;viking magni;vikingmagni;viking magni;07001972;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Magni;268617530
CAN-14CC1F3BFE06;Viking Mani;;viking mani;vikingmani;viking mani;07002003;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Mani;268617530
CAN-B4BE9A4B6C3B;Viking Mimir;;viking mimir;vikingmimir;viking mimir;07002025;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Mimir;268617530
CAN-16E9CA4DBDB5;Viking Modi;;viking modi;vikingmodi;viking modi;07002017;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Modi;268617530
CAN-A447A81E0D51;Viking Njord;;viking njord;vikingnjord;viking njord;07001955;;2012;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Njord;268617530
CAN-75A9D8ADF01D;Viking Odin;;viking odin;vikingodin;viking odin;07001950;;2012;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Odin;268617530
CAN-302ACF2118DF;Viking Osiris;;viking osiris;vikingosiris;viking osiris;;;2022;72.0;;82;Viking River Cruises;;;Agypten;;268617530
CAN-2CC7DF8A1E71;Viking Premiere;Miratel Lafayette;viking premiere;vikingpremiere;viking premiere;;;1997;72.0;13.3;112;;;;Agypten;;268617530
CAN-82F981FF212B;Viking Prestige;;viking prestige;vikingprestige;viking prestige;07001942;;2011;134.9;11.4;188;Viking River Cruises;Basel;CH;Schweiz;;268617530
CAN-D29F2B8AFE89;Viking Ra;;viking ra;vikingra;viking ra;;;2018;66.0;12.0;48;Viking River Cruises;;;Agypten;;268617530
CAN-A50CEED49D78;Viking Rinda;;viking rinda;vikingrinda;viking rinda;07001966;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Rinda;268617530
CAN-BF90FDBD013B;Viking Rolf;;viking rolf;vikingrolf;viking rolf;07002037;;2016;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Rolf;268617530
CAN-B25D18EA3E7B;Viking Ryurik;Mariya Ulyanova|Petergof;viking ryurik;vikingryurik;viking ryurik;;;1975;125.0;16.7;196;Viking River Cruises;Sankt Petersburg;;Sowjetunion → Russland;;268617530
CAN-EE39F9618B3C;Viking Sigrun;;viking sigrun;vikingsigrun;viking sigrun;07002109;;2019;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Sigrun;268617530
CAN-BC95A5528931;Viking Sigyn;;viking sigyn;vikingsigyn;viking sigyn;07002115;;2019;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Sigyn;268617530
CAN-504A0789612F;Viking Sineus;Mikhail Lomonosov;viking sineus;vikingsineus;viking sineus;;7823994;1979;125.0;16.7;360;Viking Ukraina;Cherson;UA;Sowjetunion → Russland → Ukraine;;268617530
CAN-C51A1C39399A;Viking Skadi;;viking skadi;vikingskadi;viking skadi;07001960;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Skadi;268617530
CAN-2ABC8054AD4B;Viking Skirnir;;viking skirnir;vikingskirnir;viking skirnir;07002018;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Skirnir;268617530
CAN-CA9DDBDFD02F;Viking Tialfi;;viking tialfi;vikingtialfi;viking tialfi;07002036;;2016;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Tialfi;268617530
CAN-C260EA22C820;Viking Tir;;viking tir;vikingtir;viking tir;07002110;;2019;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Tir;268617530
CAN-D8FC6075C655;Viking Tor;;viking tor;vikingtor;viking tor;07001962;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Tor;268617530
CAN-141140C52653;Viking Torgil;;viking torgil;vikingtorgil;viking torgil;;;2014;79.85;11.4;104;Viking River Cruises;;;;;268617530
CAN-38BB8E56AB8C;Viking Truvor;Sergey Kirov;viking truvor;vikingtruvor;viking truvor;;8707680;1987;129.1;;210;Viking River Cruises;Nischni Nowgorod;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Viking_Truvor;268617530
CAN-C9DC736E8FC5;Viking Ullur;;viking ullur;vikingullur;viking ullur;07002114;;2019;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Ullur;268617530
CAN-943C2037C400;Viking Vali;;viking vali;vikingvali;viking vali;07002111;;2019;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;;268617530
CAN-847DE362B609;Viking Var;;viking var;vikingvar;viking var;07001963;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Var;268617530
CAN-D6EC84E84D5D;Viking Ve;;viking ve;vikingve;viking ve;07002015;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Ve;268617530
CAN-EFD575F42055;Viking Vidar;;viking vidar;vikingvidar;viking vidar;07002019;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Vidar;268617530
CAN-A32EE29D08A3;Viking Vilhjalm;;viking vilhjalm;vikingvilhjalm;viking vilhjalm;07002034;;2016;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Vilhjalm;268617530
CAN-1F3F6FE7531F;Viking Vili;;viking vili;vikingvili;viking vili;07002026;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Vili;268617530
CAN-DAA677D53DF2;Viktoria;;viktoria;viktoria;viktoria;09948008;;2004;127.7;11.4;180;Nicko Cruises;Valletta;MT;Malta;https://de.wikipedia.org/wiki/Viktoria_(Schiff,_2004);268617530
CAN-8C8D9D18F8BB;Viktoriya;A. S. Griboyedov|I. I. Shishkin;viktoriya;viktoriya;viktoriya;;;1958;80.22;14.0;180;MWK;Moskau;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Viktoriya_(Schiff,_1958);268617530
CAN-58D5BF3FA71E;Viola;J. Henry Dunant;viola;viola;viola;02322387;;1996;96.3;11.4;122;Rijfers Nautical Management ( Phoenix Reisen );Valletta;MT;Malta;;268617530
CAN-731AE336C093;Virginia;;virginia;virginia;virginia;02207430;;1965;67.51;8.98;138;Trans River Line;Rotterdam;NL;Niederlande;;268617530
CAN-84F1F5FE1A77;Vissarion Belinskiy;;vissarion belinskiy;vissarionbelinskiy;vissarion belinskiy;;8031378;1980;125.0;16.7;293;Vodohod;Sankt Petersburg;;Sowjetunion → Russland;;268617530
CAN-F581E2091C49;VistaExplorer;River Explorer;vistaexplorer;vistaexplorer;vistaexplorer;04804640;;2001;125.5;11.4;170;1AVista-Reisen;Valletta;MT;Malta;;268617530
CAN-699EA081057C;VistaRio;;vistario;vistario;vistario;;;2006;110.0;11.4;192;1AVista-Reisen;Basel;CH;Schweiz;;268617530
CAN-955F20C3652B;VistaSky;;vistasky;vistasky;vistasky;02338513;;2020;111.0;11.45;181;1AVista-Reisen;Basel;CH;Schweiz;;268617530
CAN-3F744BD98FA6;VistaStar;Emerald Belle;vistastar;vistastar;vistastar;;;2018;135.0;11.45;202;1AVista-Reisen;Reederei Königstein Rivercruises;;;;268617530
CAN-27CBB2D7ACB4;Viva Enjoy;;viva enjoy;vivaenjoy;viva enjoy;07002216;;2024;135.0;11.45;190;Scylla (VIVA Cruises);Basel;CH;Schweiz;;268617530
CAN-C25D08C493CA;Viva Moments;Robert Burns;viva moments;vivamoments;viva moments;07002085;;2018;135.0;11.45;176;Scylla (VIVA Cruises);Basel;CH;Schweiz;;268617530
CAN-011D08D95B83;Viva One;;viva one;vivaone;viva one;07002160;;2022;135.0;11.45;176;Scylla (VIVA Cruises);Basel;CH;Schweiz;;268617530
CAN-D05785D41BB6;Viva Tiara;Swiss Tiara;viva tiara;vivatiara;viva tiara;07001832;;2006;110.0;11.4;153;Scylla (VIVA Cruises);Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viva_Tiara;268617530
CAN-F8FA24FA27BD;Viva Two;;viva two;vivatwo;viva two;07002168;;2023;135.0;11.45;190;Scylla (VIVA Cruises);Basel;CH;Schweiz;;268617530
CAN-580A7CAFE286;Vivaldi;;vivaldi;vivaldi;vivaldi;01823464;;2009;110.0;11.4;176;CroisiEurope;Straßburg;FR;Frankreich;;268617530
CAN-51E7BE45AC37;Vladimir Mayakovskiy;;vladimir mayakovskiy;vladimirmayakovskiy;vladimir mayakovskiy;;7706677;1978;125.0;;196;Kama One Shipping;Perm;;Sowjetunion → Russland;;268617530
CAN-7FD0C135126B;Volga;;volga;volga;volga;42000003;;1970;105.9;16.1;140;UDP;Ismajil;UA;Sowjetunion → Ukraine;https://de.wikipedia.org/wiki/Volga_(Schiff,_1970);268617530
CAN-E01820E61802;Volga Drim;Komarno;volga drim;volgadrim;volga drim;;;1959;96.27;14.98;312;Alandia Cruises;Moskau;;Sowjetunion → Russland;;268617530
CAN-34B157C8353B;Volga Star;Akademik Viktor Glushkov|Akademik Glushkov, Igor Stravinskiy;volga star;volgastar;volga star;;8326008;1983;129.1;16.7;240;Compass Kreuzfahrten;Rostow am Don;UA;Sowjetunion → Ukraine → Russland;;268617530
CAN-80E186BE004B;Wilhelm Tham;;wilhelm tham;wilhelmtham;wilhelm tham;;5389671;1912;29.48;6.73;50;Strömma Kanalbolaget;Stockholm;SE;Schweden;;268617530
CAN-FA0F02132535;William Shakespeare;;william shakespeare;williamshakespeare;william shakespeare;02335914;;2014;110.0;11.45;152;Select Voyages AG;Arnheim;NL;Niederlande;;268617530
CAN-9B25CD30E442;William Wordsworth;;william wordsworth;williamwordsworth;william wordsworth;07002098;;2018;135.0;11.45;176;Scylla (Rivieratravel);Basel;CH;Schweiz;;268617530
CAN-2081B66BC214;Xian Na;;xian na;xianna;xian na;;;1991;129.1;16.7;258;Regal China Cruises;Nantong;;China Volksrepublik;;268617530
CAN-9A9D190EBCFB;Xian Ting;;xian ting;xianting;xian ting;;;1991;129.1;16.7;258;Regal China Cruises;Nantong;;China Volksrepublik;;268617530
CAN-46D986049500;Y. Dolgorukiy;;y dolgorukiy;ydolgorukiy;y dolgorukiy;;;1960;95.8;14.3;;;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-A829C0E4202B;Yangtze Pearl;;yangtze pearl;yangtzepearl;yangtze pearl;;;;;;;;;;;https://de.wikipedia.org/wiki/Yangtze_Pearl;268617530
CAN-2DA535ADED27;Yuriy Andropov;;yuriy andropov;yuriyandropov;yuriy andropov;;8620105;1986;129.1;16.7;275;;Rostow am Don;;Sowjetunion → Russland;;268617530
CAN-3D233255AB4F;Zambezi Queen;;zambezi queen;zambeziqueen;zambezi queen;;;2009;45.72;7.8;28;Mantis Group;Kasane;;Namibia;;268617530
CAN-10B5D46D2C47;Zeina;;zeina;zeina;zeina;;;1993;72.0;14.4;144;Song of Egypt Nile Cruises;;;Agypten;https://de.wikipedia.org/wiki/Zeina;268617530
CAN-7DEAD1B8B066;Zosima Shashkov;;zosima shashkov;zosimashashkov;zosima shashkov;;8620090;1986;129.1;16.7;298;Vodohod;Nischni Nowgorod;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Zosima_Shashkov;268617530
